ID,FileName,ProcessedDate,EIN,OrganizationName,Website,FormationYear,Organization501c3,LegalDomicileState,MailingAddress,MailingCity,MailingState,MailingZIP,PhysicalAddress,PhysicalCity,PhysicalState,PhysicalZIP,PrincipalOfficerName,BusinessOfficerName,BusinessOfficerTitle,BusinessOfficerPhone,SigningOfficerFirstName,SigningOfficerLastName,PreparerName,PreparerPhone,PreparerFirmName,PreparerFirmAddress,PreparerFirmCity,PreparerFirmState,PreparerFirmZIP,MissionDescription,ActivityDescription,GrossReceipts,TotalRevenue,TotalExpenses,NetIncome,TotalAssets,TotalEmployees,ContributionsReceived,ProgramServiceRevenue,InvestmentIncome,SalariesAndBenefits,HasFundraisingActivities,HasProfessionalFundraising,FundraisingGrossIncome,FundraisingDirectExpenses,NetFundraisingIncome,Event1Name,Event1GrossReceipts,Event1CharitableContributions,Event1GrossRevenue,Event1RentCosts,Event1FoodBeverage,Event1OtherExpenses,Event1NetIncome,Event2Name,Event2GrossReceipts,Event2CharitableContributions,Event2GrossRevenue,Event2RentCosts,Event2FoodBeverage,Event2OtherExpenses,Event2NetIncome,OtherEventCount,TotalEventGrossReceipts,TotalEventGrossRevenue,TotalEventRentCosts,TotalEventFoodBeverage,TotalEventOtherExpenses,TotalEventDirectExpenses,TotalEventNetIncome,HasGala,HasAuction,HasBall,HasDinner,HasBenefit,HasTournament,HasGolf,HasAnnual,HasFundraiser,HasEvent,HasShow,HasRun,HasArt,HasAwards,HasConcert,HasFestival,HasRaffle,HasGamingActivities,GamingGrossRevenue,GamingNetIncome,ProspectScore,ProspectTier,TerritoryManager,ContactStatus,LastContactDate,NextFollowUpDate,ProspectNotes,EstimatedValue,TaxYear,TaxPeriodEnd,ReturnTimestamp,Event1Keyword,Event2Keyword,PrimaryEventType,WebsiteRaw,,,,,,
1129,201900129349300100_public.xml,NULL,344346340,ERIE COUNTY CHAMBER OF COMMERCE,eriecountychamber.com,1915,NULL,OH,604 W WASHINGTON ST,SANDUSKY,OH,44870,604 W WASHINGTON,SANDUSKY,OH,44870,PAMELA DROLL,PAMELA DROLL,PRESIDENT,4196256421,NULL,NULL,KEVIN D KIEFFER CPA,4196254942,PAYNE NICKLES & COMPANY,422 W MARKET ST,SANDUSKY,OH,448702410,"THE ERIE COUNTY CHAMBER OF COMMERCE IS AN ASSOCIATION OF BUSINESS AND PROFESSIONAL PEOPLE, WHO VOLUNTEER THEIR TIME TO DEVELOP AND PROVIDE INFORMATION AND SERVICES; PROMOTE THE ECONOMIC GROWTH OF ERIE COUNTY; AND ADVOCATE SOUND BUSINESS PRINCIPLES AND PHILOSOPHIES. THE SEVEN BASIC ELEMENTS OF OUR MISSION ARE: ADVOCACY COST SAVINGS EDUCATION INFORMATION NETWORKING OPPORTUNITIES PROMOTIONAL OPPORTUNITIES RECOGNITION","THE ERIE COUNTY CHAMBER OF COMMERCE IS AN ASSOCIATION OF BUSINESS AND PROFESSIONAL PEOPLE, WHO VOLUNTEER THEIR TIME TO DEVELOP AND PROVIDE INFORMATION AND SERVICES; PROMOTE THE ECONOMIC GROWTH OF ERIE COUNTY; AND ADVOCATE SOUND BUSINESS PRINCIPLES AND PHILOSOPHIES. THE SEVEN BASIC ELEMENTS OF OUR MISSION ARE: ADVOCACY COST SAVINGS EDUCATION INFORMATION NETWORKING OPPORTUNITIES PROMOTIONAL OPPORTUNITIES RECOGNITION",325387,296754,236110,60644,161645,6,3250,211308,2576,134239,0,0,84754,28633,56121,TASTE OF THE NO,43743,NULL,43743,6467,NULL,2460,NULL,GOLF OUTING,41011,NULL,41011,16890,941,1524,NULL,NULL,84754,84754,23357,941,3984,28633,56121,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,6/30/2018,16:52.0,NULL,GOLF,GOLF,WWW.ERIECOUNTYCHAMBER.COM,,,,,,
1130,201900129349300105_public.xml,NULL,770002949,SANTA MARIA VALLEY HUMANE SOCIETY,smvhs.org,1982,X,CA,1687 WEST STOWELL ROAD,SANTA MARIA,CA,93458,1687 WEST STOWELL ROAD,SANTA MARIA,CA,93458,FRANCES ROMERO,FRANCES ROMERO,PRESIDENT,8053493435,NULL,NULL,CHRIS S DELANEY CPA,8055441441,GLENN BURDETTE,1150 PALM STREET,SAN LUIS OBISPO,CA,93401,"THE SANTA MARIA VALLEY HUMANE SOCIETY EXISTS TO RESCUE, SHELTER, HEAL, PLACE, AND TRAIN DOGS AND CATS WHILE ENGAGING THE CENTRAL CALIFORNIA COASTAL COMMUNITY TO END ANIMAL HOMELESSNESS.",PROVIDE SHELTER,CLINIC SERVICES TO HOMELESS DOGS & CATS WHILE LOCATING PERMANENT HOMES FOR THEM.,3347282,1669518,2065891,-396373,5428659,51,1002266,494280,38628,1005954,1,0,190050,68198,121852,PAWS AND CLAWS,59421,33025,26396,1536,7944,26104,NULL,HEROES CLUB,151758,NULL,151758,7219,223,3285,NULL,2,235381,190050,8755,8167,41143,68198,121852,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B+,NULL,NULL,NULL,NULL,NULL,NULL,2017,6/30/2018,27:45.0,NULL,NULL,NULL,SMVHS.ORG,,,,,
1131,201900129349300200_public.xml,NULL,113207909,A MOTHERS KISS INC,amotherskiss.org,1994,X,NY,62 MARC DRIVE,RIDGE,NY,11961,62 MARC DRIVE,RIDGE,NY,11961,NULL,ROBERT J GAROFALLOU,PRESIDENT,6319818999,NULL,NULL,Robert J Garofallou,6319818999,RJG Tax & Capital Solutions Inc,PO Box 513,Ridge,NY,11961,ORGANIZATIONN DEDICATED TO HELPING FAMILIES OF CHILDHOOD CANCER PATIENTS ON BOTH A FINANCIAL AND EMOTIONAL LEVEL. HELP FAMILIES IN NEED FINANCIALLY TO MEET EXPENSES ARISING FROM THE ILLNESS OF A QUALIFYING CHILD IN FAMILY.,ORGANIZATIONN DEDICATED TO HELPING FAMILIES OF CHILDHOOD CANCER PATIENTS ON BOTH A FINANCIAL AND EMOTIONAL LEVEL. HELP FAMILIES IN NEED FINANCIALLY TO MEET EXPENSES ARISING FROM THE ILLNESS OF A QUALIFYING CHILD IN FAMILY.,243917,243917,183613,60304,100293,0,243917,0,0,0,0,0,NULL,NULL,NULL,BOWLATHON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DINNER DANCE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2018,12/31/2018,58:20.0,NULL,DINNER,DINNER,WWW.AMOTHERSKISS.ORG,,,,,,
1133,201900129349300300_public.xml,NULL,453959752,LARAWAY FARM INC,laraway.org,2011,X,VT,275 VT ROUTE 15 WEST,JOHNSON,VT,5656,275 VT ROUTE 15 WEST,JOHNSON,VT,5656,GREGORY STEFANSKI,GREGORY STEFANSKI,DIRECTOR,8026352805,NULL,NULL,CHRISTOPHER BRANAGAN CPA,8025249531,KITTELL BRANAGAN & SARGENT,154 N MAIN ST,ST ALBANS,VT,5478,"TO SUPPORT THE OPERATIONS AND PURPOSES OF LARAWAY YOUTH AND FAMILY SERVICES, INC., A VERMONT NONPROFIT, TAX-EXEMPT CORPORATION THAT PROVIDES SERVICES TO CHILDREN, ADOLESCENTS AND THEIR FAMILES.","TO SUPPORT THE OPERATIONS AND PURPOSES OF LARAWAY YOUTH AND FAMILY SERVICES, INC., A VERMONT NONPROFIT, TAX-EXEMPT CORPORATION THAT PROVIDES SERVICES TO CHILDREN, ADOLESCENTS AND THEIR FAMILES.",56081,56081,151307,-95226,2847210,0,0,56053,28,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,6/30/2018,32:03.0,NULL,NULL,NULL,WWW.LARAWAY.ORG,,,,,,
1137,201900129349300500_public.xml,NULL,20467163,The Orchard School,theorchardschool.org,1990,X,NH,114 Old Settlers Rd,E Alstead,NH,3602,130 Old Settlers Rd,Alstead,NH,3602,ANDREA ALDERMAN,ANDREA ALDERMAN,TREASURER,6038352495,NULL,NULL,STEPHEN D'ALESSIO,6033521000,D'ALESSIO AND ASSOCIATES INC,543 WEST ST,KEENE,NH,34311380,Education,EDUCATION,80256,79946,76291,3655,107870,12,31026,46933,0,46521,0,0,2134,310,1824,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,8/31/2018,04:48.0,NULL,NULL,NULL,www.theorchardschool.org,,,,,,
1135,201900129349300400_public.xml,NULL,814210441,Beaufort Digital Corridor,beaufortdigital.com,2016,NULL,SC,500 Carteret St Suite D,Beaufort,SC,29902,500 CARTERET STREET SUITE D,BEAUFORT,SC,29902,ERNEST ANDRADE,ERNEST ANDRADE,TREASURER,8434703506,NULL,NULL,DEANNA R MOSS CPA,8436062349,Moss & Yantis CPA PA,PO Box 2425,Mt Pleasant,SC,29465,"The BDC is a business development effort by the City of Beaufort to attract, nurture, and promote tech and tech-related companies. The Corridor team, comprised of relevant participants in the private and public sector, is positioned to serve the business community as a portal to government, infrastructure, real estate, professional resources, capital and education. The team's overriding goal is to offer tangible resources to tech and tech-related companies.","The BDC is a business development effort by the City of Beaufort to attract, nurture, and promote tech and tech-related companies. The Corridor team, comprised of relevant participants in the private and public sector, is positioned to serve the business community as a portal to government, infrastructure, real estate, professional resources, capital and education. The team's overriding goal is to offer tangible resources to tech and tech-related companies.",60050,60050,117065,-57015,44059,1,55700,4350,0,32064,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2016,6/30/2017,04:44.0,NULL,NULL,NULL,www.beaufortdigital.com,,,,,,
1139,201900129349300600_public.xml,NULL,250948419,ALLEGHENY COUNTRY CLUB,alleghenycountryclub.com,1949,NULL,PA,250 COUNTRY CLUB ROAD,SEWICKLEY,PA,15143,250 COUNTRY CLUB ROAD,SEWICKLEY,PA,15143,KIRK VINCENT,KIRK VINCENT,TREASURER,NULL,NULL,NULL,CRAIG BREERWOOD CPA,4122781600,RD HOAG & ASSOCIATES LLC,555 NORTH BELL AVE SUITE 100,CARNEGIE,PA,15106,501c7 SOCIAL AND RECREATIONAL CLUB,501c7 SOCIAL AND RECREATIONAL CLUB,8509905,5247531,4918792,328739,16616691,213,4722389,806486,1124,2081876,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,2/28/2018,06:38.0,NULL,NULL,NULL,WWW.ALLEGHENYCOUNTRYCLUB.COM,,,,,,
1141,201900129349300700_public.xml,NULL,581116210,ATHENS MODEL NEIGHBORHOOD HEALTH CENTERINC,athensneighborhoodhealth.com,1971,X,GA,PO BOX 147,ATHENS,GA,30603,PO BOX 147,ATHENS,GA,30603,NULL,MAE WALTER,PRESIDENT,7068509041,NULL,NULL,ADEBAMBO SONAIKE CPA,7709566455,BAMBO SONAIKE CPA LLC,707 WHITLOCK AVE SUITE B-21,Marietta,GA,30064,OUTPATIENT PRIMARY CARE MEDICAL CLINIC THAT PROVIDES SERVICES TO LOW AND MODERATE INCOME PATIENTS,OUTPATIENT PRIMARY CARE MEDICAL CLINIC THAT PROVIDES SERVICES TO LOW AND MODERATE INCOME PATIENTS,4170783,4170783,3371531,799252,1723633,27,1381929,2747515,0,2359376,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,6/30/2018,19:10.0,NULL,NULL,NULL,WWW.ATHENSNEIGHBORHOODHEALTH.COM,,,,,,
1142,201900129349300705_public.xml,NULL,113105457,RATTLESTICK PRODUCTIONS INC,rattlestick.org,1992,X,NY,224 WAVERLY PLACE 2ND FL,NEW YORK,NY,10014,224 WAVERLY PLACE 2ND FL,NEW YORK,NY,10014,NULL,DANIELLA TOPOL,ARTISTIC DIRECT,NULL,NULL,NULL,RICHARD E COHEN,5168294470,Blitzer Gelfand and Cohen PC,111 Great Neck Rd Ste 304,Great Neck,NY,11021,"TO PRESENT DIVERSE, CHALLENGING AND PROVOCATIVE PLAYS THAT MIGHT NOT OTHERWISE BE PRODUCED AND TO FOSTER THE FUTURE VOICES OF THE AMERICAN THEATRE.","TO PRESENT DIVERSE, CHALLENGING AND PROVOCATIVE PLAYS THAT MIGHT NOT OTHERWISE BE PRODUCED AND TO FOSTER THE FUTURE VOICES OF THE AMERICAN THEATRE.",1043093,1043093,953587,89506,474751,174,794172,239494,150,336962,0,0,8138,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,7/31/2018,06:10.0,NULL,NULL,NULL,RATTLESTICK.ORG,,,,,,
1144,201900129349300805_public.xml,NULL,273436708,Verde Valley Archaeology Center,verdevalleyarchaeology.org,2010,X,AZ,385 S Main Street,Camp Verde,AZ,86322,385 S Main Street,Camp Verde,AZ,86322,NULL,Kenneth Zoll,Executive Direc,9285670066,NULL,NULL,Alyx Cohan CPA,9287711950,Alyx Cohan CPA PC,8296 E State Route 69 suite102,Prescott Valley,AZ,86314,"The Organizations mission is to preserve archaeological sites and collections, to curate the collections locally, and to make them available for research and education; to develop partnerships with American Indians, cultural groups and the communities it serves, and to","The Organizations mission is to preserve archaeological sites and collections, to curate the collections locally, and to make them available for research and education; to develop partnerships with American Indians, cultural groups and the communities it serves, and to",258204,241974,227157,14817,1670101,3,179924,38070,34,47968,0,0,20401,6289,14112,Gala,20401,15155,5246,NULL,6289,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,20401,5246,NULL,6289,NULL,6289,-1043,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,9/30/2018,54:49.0,GALA,NULL,GALA,www.verdevalleyarchaeology.org,,,,,,
1148,201900139349100150_public.xml,NULL,61508410,THE MCKENZIE FOUNDATION INC,mckenziefoundation.us,NULL,NULL,NULL,114 JOHN STREET,GREENWICH,CT,6831,114 JOHN STREET,GREENWICH,CT,6831,NULL,richard c mckenzie jr,President,NULL,NULL,NULL,Daniel M Rosen,2036227400,Daniel M Rosen CPAs,67 Mason Street,Greenwich,CT,6830,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,9/30/2018,55:38.0,NULL,NULL,NULL,WWW.MCKENZIEFOUNDATION.US,,,,,,
1150,201900139349200005_public.xml,NULL,113729995,ARIZONA TECHNOLOGY IN EDUCATION,aztea.org,NULL,X,NULL,8050 NORTH 19TH AVE PMB 407,PHOENIX,AZ,85051,8050 NORTH 19TH AVE PMB 407,PHOENIX,AZ,85051,NULL,SUSAN N WILLIAMS,CO-EXECUTIVE DIRECTOR,6028995813,NULL,NULL,MONICA J STERN CPA,6026748226,MONICA J STERN CPA PLLC,11225 NORTH 28TH DRIVE SUITE A100,PHOENIX,AZ,850295608,NULL,NULL,29138,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,6/30/2018,43:18.0,NULL,NULL,NULL,AZTEA.ORG,,,,,,
1152,201900139349200100_public.xml,NULL,570975382,TEAM GREENVILLE BOOSTER CLUB,tgswim.com,NULL,X,NULL,CO SHEILA MORGAN PO BOX 3603,Greenville,SC,29608,CO SHEILA MORGAN PO BOX 3603,Greenville,SC,29608,NULL,SHEILA MORGAN,TREASURER,8642446950,NULL,NULL,PHILLIP A OLLAR CPA,8642501191,PHILLIP A OLLAR CPA,456 PIMLICO ROAD,Greenville,SC,29607,NULL,NULL,133762,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,8/31/2018,06:16.0,NULL,NULL,NULL,WWW.TGSWIM.COM,,,,,,
1157,201900139349200350_public.xml,NULL,461100011,TEAM MAKE A DIFFERENCE,tmadifference.com,NULL,X,NULL,3805 PINE BLUFF ROAD,MORRIS,IL,604509555,3805 PINE BLUFF ROAD,MORRIS,IL,604509555,NULL,AUDRA E CROWTHER,PRESIDENT,8152589701,NULL,NULL,KATHLEEN R MCHUGH,8157252500,KRM TAX & ACCOUNTING SERVICES,801 N LARKIN AVE STE 201,JOLIET,IL,60435,NULL,NULL,84999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,14262,NULL,NULL,Spring Fundraiser,49578,35316,14262,NULL,3487,7445,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49578,14262,NULL,3487,7445,10932,3330,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,6/30/2018,03:51.0,FUNDRAISER,NULL,FUNDRAISER,www.tmadifference.com,,,,,,
1158,201900139349300000_public.xml,NULL,273280742,ANCESTRY,ancestralhealth.org,2010,X,GA,622 KIMBERLY LANE NE,ATLANTA,GA,30306,622 KIMBERLY LANE NE,ATLANTA,GA,30306,TESS FALOR,AMANDA STYLES,EXEC DIRECTOR,VICE PRESIDENT,2897955634,NULL,NULL,GREG M LANG,9169951410,GREG M LANG CPA INC,335 33RD STREET,SACRAMENTO,CA,958163312,TO FOSTER BROAD HUMAN DEVELOPMENT,"TO FOSTER BROAD HUMAN DEVELOPMENT BY PROVIDING EDUCATIONAL RESOURCES, EVENTS, AND SERVICES TO THE COMMUNITY THAT EMPOWER PEOPLE TO RECONNECT WITH THEIR ANCESTRAL HERITAGES",78557,78557,74696,3861,40125,0,28941,49616,0,24644,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,8/31/2018,02:48.0,NULL,NULL,NULL,www.ancestralhealth.org,,,,,
1159,201900139349300005_public.xml,NULL,366125210,National Association of Real Estate Brokers,nareb.com,1947,NULL,MD,9831 Greenbelt Road,Lanham,MD,20706,9831 Greenbelt Road,Lanham,MD,20706,NULL,Antoine Thompson,Execuitve Direc,NULL,NULL,NULL,Joye Smith,3015776444,Premier Group Services Inc,4200 Forbes Blvd Ste 208,Lanham,MD,20706,NAREB is an association of African American real estate professionals that participate in meaningful legal challenges and supports legeslative initiatives that ensure the availability of fair and affordable housing for all americans,NAREB is an association of African American real estate professionals that participate in meaningful legal challenges and supports legeslative initiatives that ensure the availability of fair and affordable housing for all americans,1895588,1895588,1643875,251713,738212,6,1514816,371192,280,187084,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2016,9/30/2017,45:26.0,NULL,NULL,NULL,www.nareb.com,,,,,,
1160,201900139349300050_public.xml,NULL,50481809,Friends of Ballard Park,ballardpark.org,1996,X,RI,130 Bellevue Ave,Newport,RI,2840,88 Brenton Road,Newport,RI,2840,Mary C Richmond,Mary C Richmond,President,4018493040,NULL,NULL,Katharine H Leary,4016352706,Katharine H Leary CPA Inc,PO Box 263,Little Compton,RI,2837,"to protect, maintain, and promote Newports only nature preserve.","to protect, maintain, and promote Newports only nature preserve.",119411,119411,150247,-30836,91895,9,106868,4903,4170,99220,0,0,3470,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,10/31/2018,37:29.0,NULL,NULL,NULL,www.ballardpark.org,,,,,,
1161,201900139349300055_public.xml,NULL,920075160,SITKA SUMMER MUSIC FESTIVAL INC,sitkamusicfestival.org,1972,X,AK,PO BOX 3333,SITKA,AK,99835,PO BOX 3333,SITKA,AK,99835,DON LEHMANN,DON LEHMANN,PRESIDENT,NULL,NULL,NULL,CHRISTINE E HARRINGTON,9077475500,CHRISTINE E HARRINGTON CPA LLC,PO BOX 1328,SITKA,AK,99835,TO PRODUCE WORLD CLASS CONCERTS IN SITKA ALASKA,TO PRODUCE WORLD CLASS CONCERTS IN SITKA ALASKA,690732,655309,458368,196941,1170229,3,508888,114471,600,236585,0,0,53395,28238,25157,SITKA SPRING EV,18110,NULL,18110,NULL,6674,4598,NULL,ANCHORAGE MUSIC,11255,NULL,11255,NULL,1402,3554,NULL,2,48995,48995,NULL,19173,8193,27366,21629,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,8/31/2018,15:18.0,NULL,NULL,NULL,SITKAMUSICFESTIVAL.ORG,,,,,,
1167,201900139349300300_public.xml,NULL,942202153,CHILD FAMILY & COMMUNITY SERVICES INC,cfcsinc.org,1973,X,CA,32980 ALVARADO-NILES ROAD,UNION CITY,CA,94587,32980 ALVARADO-NILES ROAD,UNION CITY,CA,94587,NULL,STACIE WILLIAMS,Executive Dir.,NULL,NULL,NULL,TERRI MONTGOMERY,9257346600,Vavrinek Trine Day & Co LLP,5000 Hopyard Road Suite 335,Pleasanton,CA,945883351,PUBLIC BENEFIT AGENCY FOR THE EDUCATIONALLY AND ECONOMICALLY DISADVANTAGED CHILDREN AND FAMILIES IN SOUTHERN ALAMEDA COUNTY.,PUBLIC BENEFIT AGENCY FOR THE EDUCATIONALLY AND ECONOMICALLY DISADVANTAGED CHILDREN AND FAMILIES IN SOUTHERN ALAMEDA COUNTY.,15178184,15178184,15604838,-426654,4664973,173,15048339,128856,437,6814485,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,2/28/2018,54:56.0,NULL,NULL,NULL,CFCSINC.ORG,,,,,,
